Membership_Nbr,Visit_Nbr,Item_Nbr,transaction_Date,Primary_Desc,
167153221,236704883,194372,1/2/2000,2% MILK             ,
348392184,237491164,194372,1/2/2000,2% MILK             ,
277116358,236924028,194372,1/2/2000,2% MILK             ,
347255548,236708323,194372,1/2/2000,2% MILK             ,
583714485,237294394,194372,1/2/2000,2% MILK             ,
364957474,236924394,194372,1/2/2000,2% MILK             ,
583681136,236708684,194372,1/2/2000,2% MILK             ,
348575293,237294135,194372,1/2/2000,2% MILK             ,
265746455,237491068,194372,1/2/2000,2% MILK             ,
15920204,236923431,194372,1/2/2000,2% MILK             ,
454681011,237294384,194372,1/2/2000,2% MILK             ,
458958271,236708663,194372,1/2/2000,2% MILK             ,
632467620,237291528,194372,1/2/2000,2% MILK             ,
289714017,236924133,194372,1/2/2000,2% MILK             ,
211360608,237293517,194372,1/2/2000,2% MILK             ,
631526807,236924025,194372,1/2/2000,2% MILK             ,
632464261,236923955,194372,1/2/2000,2% MILK             ,
348334267,236924524,194372,1/2/2000,2% MILK             ,
584141917,237291673,194372,1/2/2000,2% MILK             ,
343201832,236923647,194372,1/2/2000,2% MILK             ,
522131186,236708506,194372,1/2/2000,2% MILK             ,
277138220,236924223,194372,1/2/2000,2% MILK             ,
343110082,237294285,194372,1/2/2000,2% MILK             ,
22669893,236708733,194372,1/2/2000,2% MILK             ,
16614110,236923225,194372,1/2/2000,2% MILK             ,
277041804,236708704,194372,1/2/2000,2% MILK             ,
16439920,237291598,194372,1/2/2000,2% MILK             ,
336768007,237293450,194372,1/2/2000,2% MILK             ,
289715809,236708535,194372,1/2/2000,2% MILK             ,
384687152,236923735,194372,1/2/2000,2% MILK             ,
584213956,236917803,194372,1/2/2000,2% MILK             ,
290414782,236923914,194372,1/2/2000,2% MILK             ,
347666804,237491058,194372,1/2/2000,2% MILK             ,
277133542,236708741,194372,1/2/2000,2% MILK             ,
289705224,237294570,194372,1/2/2000,2% MILK             ,
348596628,236923442,194372,1/2/2000,2% MILK             ,
336757952,236921900,194372,1/2/2000,2% MILK             ,
584205036,236917974,194372,1/2/2000,2% MILK             ,
277041804,236708688,194372,1/2/2000,2% MILK             ,
343211937,236923501,194372,1/2/2000,2% MILK             ,
270896800,236704699,194372,1/2/2000,2% MILK             ,
336899216,237293449,194372,1/2/2000,2% MILK             ,
336831104,236707159,194372,1/2/2000,2% MILK             ,
347728083,237491073,194372,1/2/2000,2% MILK             ,
588787639,237291697,194372,1/2/2000,2% MILK             ,
727652959,236708182,194372,1/2/2000,2% MILK             ,
20103696,236708385,194372,1/2/2000,2% MILK             ,
347871230,236921760,194372,1/2/2000,2% MILK             ,
583651189,236924029,194372,1/2/2000,2% MILK             ,
584176847,236918139,194372,1/2/2000,2% MILK             ,
584183488,237291612,194372,1/2/2000,2% MILK             ,
631506197,236708590,194372,1/2/2000,2% MILK             ,
250969024,236923325,194372,1/2/2000,2% MILK             ,
343016883,236923672,194372,1/2/2000,2% MILK             ,
385294294,236704964,194372,1/2/2000,2% MILK             ,
583941780,236704557,194372,1/2/2000,2% MILK             ,
583650141,236708658,194372,1/2/2000,2% MILK             ,
290312292,236924232,194372,1/2/2000,2% MILK             ,
454704830,236708197,194372,1/2/2000,2% MILK             ,
347526810,236708738,194372,1/2/2000,2% MILK             ,
632424447,237294608,194372,1/2/2000,2% MILK             ,
363945373,237291575,194372,1/2/2000,2% MILK             ,
10170870,236704718,194372,1/2/2000,2% MILK             ,
270851722,236917721,194372,1/2/2000,2% MILK             ,
227368668,237291573,194372,1/2/2000,2% MILK             ,
588696031,236704629,194372,1/2/2000,2% MILK             ,
229529864,237294053,194372,1/2/2000,2% MILK             ,
270773800,237291554,194372,1/2/2000,2% MILK             ,
347599036,236921694,194372,1/2/2000,2% MILK             ,
584204666,236918131,194372,1/2/2000,2% MILK             ,
277044442,237294471,194372,1/2/2000,2% MILK             ,
265591744,236921953,194372,1/2/2000,2% MILK             ,
262936804,236924380,194372,1/2/2000,2% MILK             ,
583932374,236704853,194372,1/2/2000,2% MILK             ,
632725954,237293297,194372,1/2/2000,2% MILK             ,
86784825,237291608,194372,1/2/2000,2% MILK             ,
268981107,236924363,194372,1/2/2000,2% MILK             ,
372055495,236704899,194372,1/2/2000,2% MILK             ,
581198664,236708602,194372,1/2/2000,2% MILK             ,
270582680,236704534,194372,1/2/2000,2% MILK             ,
306733222,237291502,194372,1/2/2000,2% MILK             ,
588701369,236918230,194372,1/2/2000,2% MILK             ,
289756175,236708709,194372,1/2/2000,2% MILK             ,
632902420,237294514,194372,1/2/2000,2% MILK             ,
342857358,236923591,194372,1/2/2000,2% MILK             ,
262562351,236924422,194372,1/2/2000,2% MILK             ,
543752805,236923487,194372,1/2/2000,2% MILK             ,
289539985,236924398,194372,1/2/2000,2% MILK             ,
233509219,237490343,116863,1/2/2000,UPCHARGE            ,
714308388,237277902,116863,1/2/2000,UPCHARGE            ,
277082054,236708626,194372,1/2/2000,2% MILK             ,
418746253,236923489,194372,1/2/2000,2% MILK             ,
347836496,237293490,116863,1/2/2000,UPCHARGE            ,
377538368,236914709,116863,1/2/2000,UPCHARGE            ,
336801190,237293281,194372,1/2/2000,2% MILK             ,
713841074,236715205,116863,1/2/2000,UPCHARGE            ,
588816102,236704808,116863,1/2/2000,UPCHARGE            ,
632208240,236914773,116863,1/2/2000,UPCHARGE            ,
659131694,237295872,116863,1/2/2000,UPCHARGE            ,
687390327,236716773,116863,1/2/2000,UPCHARGE            ,
580649121,237295942,116863,1/2/2000,UPCHARGE            ,
347836191,237293527,194372,1/2/2000,2% MILK             ,
247794026,236921933,194372,1/2/2000,2% MILK             ,
103267310,237294647,194372,1/2/2000,2% MILK             ,
559955340,237289296,116863,1/2/2000,UPCHARGE            ,
4827028,237491163,194372,1/2/2000,2% MILK             ,
713836569,236935015,116863,1/2/2000,UPCHARGE            ,
460971743,236920038,116863,1/2/2000,UPCHARGE            ,
271683073,237294331,194372,1/2/2000,2% MILK             ,
248671877,236704870,194372,1/2/2000,2% MILK             ,
584162781,236704502,194372,1/2/2000,2% MILK             ,
630679646,236937385,116863,1/2/2000,UPCHARGE            ,
279269833,236922829,116863,1/2/2000,UPCHARGE            ,
631743922,236924528,194372,1/2/2000,2% MILK             ,
584178778,237291614,194372,1/2/2000,2% MILK             ,
347591895,236922051,194372,1/2/2000,2% MILK             ,
270723013,236917838,194372,1/2/2000,2% MILK             ,
289714017,236924558,194372,1/2/2000,2% MILK             ,
632133610,236702475,116863,1/2/2000,UPCHARGE            ,
351627224,236914585,116863,1/2/2000,UPCHARGE            ,
705259283,236920868,116863,1/2/2000,UPCHARGE            ,
507290015,236705806,116863,1/2/2000,UPCHARGE            ,
454099412,236715050,116863,1/2/2000,UPCHARGE            ,
271021194,236918267,194372,1/2/2000,2% MILK             ,
631640738,236922070,194372,1/2/2000,2% MILK             ,
738042952,236922644,116863,1/2/2000,UPCHARGE            ,
502724011,236920672,116863,1/2/2000,UPCHARGE            ,
752850763,236919331,116863,1/2/2000,UPCHARGE            ,
289945711,236924467,194372,1/2/2000,2% MILK             ,
737950742,236708038,116863,1/2/2000,UPCHARGE            ,
347885982,236921785,116863,1/2/2000,UPCHARGE            ,
483987404,236716798,116863,1/2/2000,UPCHARGE            ,
433193498,237296411,116863,1/2/2000,UPCHARGE            ,
515536646,236936285,116863,1/2/2000,UPCHARGE            ,
454215531,237299968,116863,1/2/2000,UPCHARGE            ,
270608139,236704466,194372,1/2/2000,2% MILK             ,
277138220,236708513,194372,1/2/2000,2% MILK             ,
12132885,237491185,194372,1/2/2000,2% MILK             ,
752857651,237490865,116863,1/2/2000,UPCHARGE            ,
347666093,237293469,194372,1/2/2000,2% MILK             ,
727649618,237294388,194372,1/2/2000,2% MILK             ,
709843097,236936866,116863,1/2/2000,UPCHARGE            ,
630696987,236716837,116863,1/2/2000,UPCHARGE            ,
744043780,236898385,116863,1/2/2000,UPCHARGE            ,
313411683,237294688,194372,1/2/2000,2% MILK             ,
715248870,236717283,116863,1/2/2000,UPCHARGE            ,
316332691,236708502,194372,1/2/2000,2% MILK             ,
325842855,236921769,194372,1/2/2000,2% MILK             ,
268941731,236708371,194372,1/2/2000,2% MILK             ,
19370642,236924353,194372,1/2/2000,2% MILK             ,
23973525,236704589,194372,1/2/2000,2% MILK             ,
290290471,237294493,194372,1/2/2000,2% MILK             ,
384725004,236921889,194372,1/2/2000,2% MILK             ,
4827012,236927282,116863,1/2/2000,UPCHARGE            ,
632094596,237289207,116863,1/2/2000,UPCHARGE            ,
590071563,237299873,116863,1/2/2000,UPCHARGE            ,
744085649,237280452,116863,1/2/2000,UPCHARGE            ,
399749664,236934183,116863,1/2/2000,UPCHARGE            ,
750978796,237280774,116863,1/2/2000,UPCHARGE            ,
584197770,237490741,116863,1/2/2000,UPCHARGE            ,
295685879,236924536,194372,1/2/2000,2% MILK             ,
384107367,237289477,116863,1/2/2000,UPCHARGE            ,
265804006,236707464,116863,1/2/2000,UPCHARGE            ,
342947878,236923153,194372,1/2/2000,2% MILK             ,
4827012,237294100,116863,1/2/2000,UPCHARGE            ,
713731713,237301203,116863,1/2/2000,UPCHARGE            ,
669076715,236704602,194372,1/2/2000,2% MILK             ,
684157888,237298574,116863,1/2/2000,UPCHARGE            ,
270916129,237291571,194372,1/2/2000,2% MILK             ,
467867513,237298915,116863,1/2/2000,UPCHARGE            ,
276700881,236921952,194372,1/2/2000,2% MILK             ,
584172822,237490732,194372,1/2/2000,2% MILK             ,
265591744,236921963,194372,1/2/2000,2% MILK             ,
738044933,236922181,116863,1/2/2000,UPCHARGE            ,
560064472,236715496,116863,1/2/2000,UPCHARGE            ,
372553339,237491901,116863,1/2/2000,UPCHARGE            ,
377583017,236919681,116863,1/2/2000,UPCHARGE            ,
726581606,237295621,116863,1/2/2000,UPCHARGE            ,
289539248,236924289,194372,1/2/2000,2% MILK             ,
632515520,237294419,194372,1/2/2000,2% MILK             ,
202626194,236707326,194372,1/2/2000,2% MILK             ,
271686976,237294173,194372,1/2/2000,2% MILK             ,
262034781,236708726,194372,1/2/2000,2% MILK             ,
275468123,236704908,194372,1/2/2000,2% MILK             ,
324403989,236706014,116863,1/2/2000,UPCHARGE            ,
584210351,236704445,194372,1/2/2000,2% MILK             ,
245529268,236708123,194372,1/2/2000,2% MILK             ,
304091707,236923396,194372,1/2/2000,2% MILK             ,
295670923,236704442,194372,1/2/2000,2% MILK             ,
325827806,237293289,194372,1/2/2000,2% MILK             ,
648367135,237300818,116863,1/2/2000,UPCHARGE            ,
393422698,237296115,116863,1/2/2000,UPCHARGE            ,
262827425,236917903,194372,1/2/2000,2% MILK             ,
632741040,236923291,194372,1/2/2000,2% MILK             ,
543863188,236923688,194372,1/2/2000,2% MILK             ,
625091600,237296496,116863,1/2/2000,UPCHARGE            ,
745182567,236922072,194372,1/2/2000,2% MILK             ,
727741638,237294168,194372,1/2/2000,2% MILK             ,
271153976,236918079,194372,1/2/2000,2% MILK             ,
220898648,237293464,194372,1/2/2000,2% MILK             ,
17598129,236917720,194372,1/2/2000,2% MILK             ,
181786454,236923414,194372,1/2/2000,2% MILK             ,
352183101,237491605,116863,1/2/2000,UPCHARGE            ,
435341012,236932647,116863,1/2/2000,UPCHARGE            ,
348695521,236923170,194372,1/2/2000,2% MILK             ,
659131694,237295875,116863,1/2/2000,UPCHARGE            ,
705248112,236920371,116863,1/2/2000,UPCHARGE            ,
10348855,236924089,194372,1/2/2000,2% MILK             ,
383042564,237296292,116863,1/2/2000,UPCHARGE            ,
163144812,236918277,116863,1/2/2000,UPCHARGE            ,
713836595,236715058,116863,1/2/2000,UPCHARGE            ,
583675717,236924062,194372,1/2/2000,2% MILK             ,
752072003,236899160,116863,1/2/2000,UPCHARGE            ,
380286436,236717291,116863,1/2/2000,UPCHARGE            ,
588754945,236704902,194372,1/2/2000,2% MILK             ,
687390228,236937592,116863,1/2/2000,UPCHARGE            ,
631524636,236924046,116863,1/2/2000,UPCHARGE            ,
638003229,237300718,116863,1/2/2000,UPCHARGE            ,
507220592,237292065,116863,1/2/2000,UPCHARGE            ,
227366300,237490731,194372,1/2/2000,2% MILK             ,
584153069,237490761,194372,1/2/2000,2% MILK             ,
149746002,237300485,116863,1/2/2000,UPCHARGE            ,
737950742,236708029,116863,1/2/2000,UPCHARGE            ,
529336918,237293412,116863,1/2/2000,UPCHARGE            ,
289810196,237294575,194372,1/2/2000,2% MILK             ,
637978315,236936236,116863,1/2/2000,UPCHARGE            ,
654244799,236919397,116863,1/2/2000,UPCHARGE            ,
347503336,237294458,116863,1/2/2000,UPCHARGE            ,
584183488,237291613,194372,1/2/2000,2% MILK             ,
727656316,237294074,194372,1/2/2000,2% MILK             ,
713731713,236937691,116863,1/2/2000,UPCHARGE            ,
276979994,236708551,194372,1/2/2000,2% MILK             ,
252709988,236708406,194372,1/2/2000,2% MILK             ,
632901274,237294424,194372,1/2/2000,2% MILK             ,
336804565,237293990,194372,1/2/2000,2% MILK             ,
706450732,236914718,116863,1/2/2000,UPCHARGE            ,
631660736,237294106,194372,1/2/2000,2% MILK             ,
632449188,236918196,194372,1/2/2000,2% MILK             ,
270864169,236704840,194372,1/2/2000,2% MILK             ,
347274152,236923146,194372,1/2/2000,2% MILK             ,
181785621,236920824,116863,1/2/2000,UPCHARGE            ,
755471050,236693157,116863,1/2/2000,UPCHARGE            ,
347842354,236707286,116863,1/2/2000,UPCHARGE            ,
507290015,236705756,116863,1/2/2000,UPCHARGE            ,
581221492,236708820,194372,1/2/2000,2% MILK             ,
580649121,237295933,116863,1/2/2000,UPCHARGE            ,
659179988,236926593,116863,1/2/2000,UPCHARGE            ,
459861167,237293861,116863,1/2/2000,UPCHARGE            ,
737192790,236923694,194372,1/2/2000,2% MILK             ,
714053595,236892978,116863,1/2/2000,UPCHARGE            ,
725605285,236926839,116863,1/2/2000,UPCHARGE            ,
347838518,236707227,194372,1/2/2000,2% MILK             ,
584185840,237291664,116863,1/2/2000,UPCHARGE            ,
612183015,237298824,116863,1/2/2000,UPCHARGE            ,
584187482,237291496,194372,1/2/2000,2% MILK             ,
121576585,237298839,116863,1/2/2000,UPCHARGE            ,
631706359,237294324,194372,1/2/2000,2% MILK             ,
764481990,236713922,116863,1/2/2000,UPCHARGE            ,
435341012,237298648,116863,1/2/2000,UPCHARGE            ,
709912425,236936487,116863,1/2/2000,UPCHARGE            ,
588752734,236704937,194372,1/2/2000,2% MILK             ,
738035924,236922665,116863,1/2/2000,UPCHARGE            ,
766401187,236707287,194372,1/2/2000,2% MILK             ,
289714001,236924553,194372,1/2/2000,2% MILK             ,
584049583,236924236,194372,1/2/2000,2% MILK             ,
343020265,236923416,194372,1/2/2000,2% MILK             ,
384110668,236913391,116863,1/2/2000,UPCHARGE            ,
768585814,236924195,116863,1/2/2000,UPCHARGE            ,
163144812,236704630,116863,1/2/2000,UPCHARGE            ,
453296943,236708062,116863,1/2/2000,UPCHARGE            ,
399145540,236715537,116863,1/2/2000,UPCHARGE            ,
289751158,237294690,194372,1/2/2000,2% MILK             ,
314461428,237294228,194372,1/2/2000,2% MILK             ,
404117083,237295716,116863,1/2/2000,UPCHARGE            ,
435341012,237298600,116863,1/2/2000,UPCHARGE            ,
521546790,237289332,116863,1/2/2000,UPCHARGE            ,
635435291,236919736,116863,1/2/2000,UPCHARGE            ,
4827012,236702877,116863,1/2/2000,UPCHARGE            ,
163848668,237490325,116863,1/2/2000,UPCHARGE            ,
588807085,236704931,116863,1/2/2000,UPCHARGE            ,
752930110,236692609,116863,1/2/2000,UPCHARGE            ,
744077696,236692616,116863,1/2/2000,UPCHARGE            ,
515479435,236935930,116863,1/2/2000,UPCHARGE            ,
706435649,237288955,116863,1/2/2000,UPCHARGE            ,
50586051,236710152,116863,1/2/2000,UPCHARGE            ,
322830216,236913275,116863,1/2/2000,UPCHARGE            ,
714358234,236690195,3545115,1/2/2000,QUICKEN DELUXE 2000 ,
181786454,236937261,116863,1/2/2000,UPCHARGE            ,
727714761,237294379,116863,1/2/2000,UPCHARGE            ,
659197281,236709862,116863,1/2/2000,UPCHARGE            ,
750978796,237280746,116863,1/2/2000,UPCHARGE            ,
679024506,237289267,116863,1/2/2000,UPCHARGE            ,
346085303,237491427,116863,1/2/2000,UPCHARGE            ,
274869908,237292545,116863,1/2/2000,UPCHARGE            ,
4827012,236936096,116863,1/2/2000,UPCHARGE            ,
614663657,237296439,116863,1/2/2000,UPCHARGE            ,
752075666,236899034,116863,1/2/2000,UPCHARGE            ,
453462377,236923029,116863,1/2/2000,UPCHARGE            ,
635435291,236919718,116863,1/2/2000,UPCHARGE            ,
706410670,236702920,116863,1/2/2000,UPCHARGE            ,
460818855,237490293,116863,1/2/2000,UPCHARGE            ,
684158399,236932711,116863,1/2/2000,UPCHARGE            ,
4827012,237290117,116863,1/2/2000,UPCHARGE            ,
4827012,236701980,116863,1/2/2000,UPCHARGE            ,
335455068,236927341,116863,1/2/2000,UPCHARGE            ,
752857453,236913988,116863,1/2/2000,UPCHARGE            ,
752861529,237292206,116863,1/2/2000,UPCHARGE            ,
737950742,236922300,116863,1/2/2000,UPCHARGE            ,
399286178,237299751,116863,1/2/2000,UPCHARGE            ,
192418518,236707228,116863,1/2/2000,UPCHARGE            ,
583314442,236898432,116863,1/2/2000,UPCHARGE            ,
454667135,236932673,116863,1/2/2000,UPCHARGE            ,
537294786,237490556,116863,1/2/2000,UPCHARGE            ,
327429925,236705875,3545115,1/2/2000,QUICKEN DELUXE 2000 ,
265603780,236707494,3545115,1/2/2000,QUICKEN DELUXE 2000 ,
678945504,237288983,116863,1/2/2000,UPCHARGE            ,
753802491,236899038,116863,1/2/2000,UPCHARGE            ,
654191777,237490934,116863,1/2/2000,UPCHARGE            ,
625039036,236710205,116863,1/2/2000,UPCHARGE            ,
405802433,236937357,3545115,1/2/2000,QUICKEN DELUXE 2000 ,
212160281,236716657,3545115,1/2/2000,QUICKEN DELUXE 2000 ,
384198275,237289294,116863,1/2/2000,UPCHARGE            ,
591106748,237298686,116863,1/2/2000,UPCHARGE            ,
748810490,236898706,116863,1/2/2000,UPCHARGE            ,
483987404,236716845,116863,1/2/2000,UPCHARGE            ,
365956978,236937304,3545115,1/2/2000,QUICKEN DELUXE 2000 ,
366018267,236716858,116863,1/2/2000,UPCHARGE            ,
521562721,236702275,116863,1/2/2000,UPCHARGE            ,
632775377,236707563,116863,1/2/2000,UPCHARGE            ,
274869908,237292399,116863,1/2/2000,UPCHARGE            ,
591242113,236932718,116863,1/2/2000,UPCHARGE            ,
380286436,236937089,116863,1/2/2000,UPCHARGE            ,
4827012,236926784,116863,1/2/2000,UPCHARGE            ,
584188306,237291718,116863,1/2/2000,UPCHARGE            ,
751219978,237296310,116863,1/2/2000,UPCHARGE            ,
342957655,236923378,116863,1/2/2000,UPCHARGE            ,
429846130,236924188,116863,1/2/2000,UPCHARGE            ,
624982245,236927230,116863,1/2/2000,UPCHARGE            ,
